Cycle_ind,HS_L,HS_R,gct_L,gct_R,cadence_L,cadence_R,stance_L,stance_R,swing_L,swing_R,LDr_L,LDr_R,FFr_L,FFr_R,PUr_L,PUr_R,DS_L,DS_R,slength_L,slength_R,speed_L,speed_R,peakswing_L,peakswing_R,mtcS_L,mtcS_R,TA_L,TA_R,HSP_L,HSP_R,TOP_L,TOP_R,swidth_L,swidth_R,PathLength_L,PathLength_R,maxHC_L,maxHC_R,maxTC1_L,maxTC1_R,minTC_L,minTC_R,maxTC2_L,maxTC2_R
32,87.765,88.335,1.100,1.100,109.09,109.09,68.64,64.55,31.36,35.45,6.62,7.04,61.59,64.79,31.79,28.17,28.76,28.76,1.052,0.932,1.109,0.854,386.3,375.3,3.341,3.098,1.6,2.6,23.30,31.85,-63.99,-64.87,0.027,-0.030,109.47,119.07,0.299,0.282,0.060,0.044,0.044,0.021,0.153,0.203
33,88.930,89.510,1.165,1.175,103.00,102.13,62.23,64.26,37.77,35.74,6.90,10.60,64.83,60.26,28.28,29.14,29.18,29.18,1.256,1.116,1.062,1.020,391.1,419.0,3.380,3.117,-1.0,1.7,32.46,35.91,-61.33,-67.67,0.028,-0.061,106.27,111.26,0.291,0.271,0.073,0.031,0.036,0.027,0.197,0.232
34,90.095,90.685,1.165,1.175,103.00,102.13,65.24,64.26,34.76,35.74,8.55,10.60,61.84,61.59,29.61,27.81,30.67,30.67,1.106,0.976,1.042,0.864,400.2,362.5,3.238,3.101,-0.8,-1.9,34.57,30.20,-66.88,-65.29,0.043,-0.043,109.32,116.78,0.304,0.271,0.061,0.034,0.039,0.025,0.204,0.169
35,91.220,91.845,1.125,1.160,106.67,103.45,68.00,61.64,32.00,38.36,9.80,6.99,60.13,63.64,30.07,29.37,31.38,31.38,1.064,1.221,0.840,1.055,394.8,347.2,3.411,3.161,2.0,-1.6,23.24,26.61,-71.14,-63.65,0.046,-0.057,109.67,104.77,0.324,0.273,0.068,0.038,,0.026,0.085,0.172
36,92.415,93.010,1.195,1.165,100.42,103.00,68.62,64.38,31.38,35.62,6.10,8.00,62.80,64.67,31.10,27.33,29.52,29.52,0.926,0.918,0.977,0.971,366.4,395.5,3.038,2.788,0.4,3.7,19.19,27.47,-64.39,-61.08,0.020,-0.035,112.71,115.06,0.302,0.273,0.063,0.045,0.033,0.042,0.127,0.191
37,93.550,94.085,1.135,1.075,105.73,111.63,66.08,67.44,33.92,32.56,7.33,8.97,60.67,61.38,32.00,29.66,33.48,33.48,1.000,0.926,0.801,0.877,362.0,338.9,2.998,3.036,-2.0,1.5,24.47,18.96,-64.87,-59.75,0.063,-0.043,108.97,108.06,0.306,0.261,0.064,0.037,0.036,0.032,0.154,0.118
38,94.655,95.220,1.105,1.135,108.60,105.73,65.16,64.76,34.84,35.24,6.94,7.48,63.19,61.90,29.86,30.61,29.18,29.18,1.049,1.035,0.998,0.850,334.7,351.1,3.067,3.135,1.7,-1.9,27.13,28.20,-56.11,-67.03,-0.016,-0.033,111.43,112.17,0.279,0.283,0.066,0.041,0.056,0.023,0.180,0.177
39,95.820,96.390,1.165,1.170,103.00,102.56,63.52,65.38,36.48,34.62,6.76,7.84,63.51,63.40,29.73,28.76,20.60,20.60,1.181,1.049,1.327,1.005,333.1,408.9,3.276,3.278,0.5,-0.1,24.55,30.63,-65.40,-67.72,0.030,-0.037,107.83,109.59,0.277,0.295,0.049,0.049,0.034,0.036,0.174,0.201
40,96.985,97.560,1.165,1.170,103.00,102.56,55.36,62.39,44.64,37.61,7.75,8.22,68.22,62.33,24.03,29.45,27.56,27.56,0.947,1.132,0.831,0.958,356.9,354.3,2.880,3.101,0.1,-7.2,32.67,29.40,-58.52,-63.77,0.071,-0.053,128.72,107.68,0.306,0.283,0.080,0.049,0.037,0.026,0.157,0.178
41,98.110,98.680,1.125,1.120,106.67,107.14,66.67,64.29,33.33,35.71,8.67,12.50,59.33,60.42,32.00,27.08,31.33,31.33,0.999,1.071,0.966,0.975,346.3,367.8,3.241,3.076,-4.3,5.8,27.51,25.61,-63.00,-59.31,0.036,-0.019,114.48,109.03,0.296,0.277,0.060,0.059,0.037,0.049,0.154,0.172
42,99.275,99.845,1.165,1.165,103.00,103.00,65.67,65.67,34.33,34.33,6.54,12.42,63.40,58.82,30.07,28.76,26.34,26.34,1.038,1.214,0.957,1.109,390.3,407.9,3.076,3.548,1.5,1.6,30.47,25.70,-63.86,-70.94,0.024,-0.038,110.83,105.55,0.308,0.293,0.072,0.040,0.048,0.026,0.188,0.166
43,100.395,100.975,1.120,1.130,107.14,106.19,62.05,61.50,37.95,38.50,9.35,7.19,59.71,60.43,30.94,32.37,26.96,26.96,1.121,1.092,1.034,0.969,374.0,391.2,3.321,3.239,3.8,0.9,30.40,26.95,-65.70,-66.92,0.065,-0.065,109.53,111.78,0.300,0.298,0.056,0.052,0.019,0.028,0.165,0.163
44,101.545,102.130,1.150,1.155,104.35,103.90,64.78,65.37,35.22,34.63,8.72,8.61,57.72,63.58,33.56,27.81,28.93,28.93,1.138,1.064,0.972,0.960,346.7,417.6,3.294,3.083,-1.7,1.5,20.95,35.91,-64.06,-68.29,0.050,-0.043,105.57,112.80,0.307,0.277,0.067,0.032,0.033,0.024,0.126,0.250
45,102.755,103.350,1.210,1.220,99.17,98.36,61.98,68.03,38.02,31.97,6.67,10.84,62.67,60.84,30.67,28.31,30.49,30.49,1.112,0.895,1.038,0.906,363.5,390.2,3.117,2.957,2.7,0.4,38.30,28.88,-64.56,-69.52,0.039,-0.058,113.42,120.61,0.304,0.316,0.069,0.065,0.054,0.046,0.237,0.180
46,103.985,104.550,1.230,1.200,97.56,100.00,62.20,65.83,37.80,34.17,12.42,11.39,59.48,57.59,28.10,31.01,23.32,23.32,1.059,1.177,0.855,0.992,313.4,424.9,3.051,3.539,-1.3,1.6,32.22,28.55,-58.84,-72.04,0.050,-0.058,117.56,107.76,0.321,0.322,0.096,0.065,0.046,0.030,0.183,0.180
47,105.100,105.670,1.115,1.120,107.62,107.14,60.09,65.18,39.91,34.82,7.46,8.22,67.16,62.33,25.37,29.45,31.14,31.14,1.081,0.975,1.181,0.891,386.7,363.5,3.200,2.875,0.2,0.2,27.29,22.30,-61.35,-63.58,0.033,-0.076,109.47,110.35,0.278,0.275,0.054,0.038,0.029,0.028,0.176,0.151
48,106.240,106.835,1.140,1.165,105.26,103.00,65.35,64.81,34.65,35.19,8.72,7.28,61.74,64.24,29.53,28.48,25.23,25.23,0.941,1.135,0.954,1.029,354.4,382.1,2.954,3.195,1.7,-0.8,21.96,29.41,-61.31,-65.51,0.033,-0.047,117.38,106.68,0.330,0.281,0.102,0.039,0.041,0.026,0.138,0.191
49,107.350,107.945,1.110,1.110,108.11,108.11,62.16,61.26,37.84,38.74,7.25,10.29,66.67,61.76,26.09,27.94,32.00,32.00,1.044,0.856,0.963,0.770,391.8,328.3,3.438,2.796,-5.7,-2.0,24.29,25.52,-70.30,-54.01,0.038,-0.072,109.76,122.21,0.327,0.245,0.075,0.033,0.013,0.004,0.124,0.112
50,108.475,109.000,1.125,1.055,106.67,113.74,70.22,64.93,29.78,35.07,6.96,7.30,59.49,63.50,33.54,29.20,31.65,31.65,0.995,0.969,0.894,1.105,375.5,373.0,3.542,,0.3,3.7,20.95,27.15,-68.03,-57.58,0.013,-0.053,112.13,109.32,0.313,0.239,0.064,,0.021,,0.103,
51,109.565,110.155,1.090,1.155,110.09,103.90,65.60,62.77,34.40,37.23,6.99,7.59,60.84,62.76,32.17,29.66,25.00,25.00,1.047,1.094,0.939,1.031,362.1,367.9,3.180,3.256,6.7,-1.6,27.18,27.21,-61.65,-68.63,0.044,-0.058,109.10,110.48,0.285,0.307,0.056,0.060,0.031,0.033,0.161,0.174
52,110.705,111.240,1.140,1.085,105.26,110.60,62.72,66.36,37.28,33.64,6.99,8.33,67.13,61.11,25.87,30.56,31.22,31.22,0.950,0.965,0.893,0.805,346.1,383.7,3.064,3.180,-1.0,4.5,23.03,24.57,-62.99,-64.52,0.038,-0.057,112.13,113.59,0.325,0.293,0.083,0.048,0.037,0.016,0.127,0.130
53,111.810,112.365,1.105,1.125,108.60,106.67,64.25,66.67,35.75,33.33,14.08,7.33,54.23,63.33,31.69,29.33,34.07,34.07,1.198,1.083,1.165,0.989,364.3,358.0,3.330,3.188,-3.5,-7.9,26.59,22.34,-62.85,-66.28,0.039,-0.020,105.18,106.24,0.281,0.269,0.049,0.026,0.031,0.018,0.176,0.142
54,112.940,113.670,1.130,1.305,106.19,91.95,67.26,57.09,32.74,42.91,7.24,8.72,63.16,63.09,29.61,28.19,16.90,16.90,1.002,0.969,0.847,0.966,387.1,364.9,3.274,,2.9,7.6,27.40,23.55,-61.79,-67.06,0.051,-0.047,112.68,112.69,0.293,0.284,0.057,,0.023,,0.149,
55,114.005,114.545,1.065,0.875,112.68,137.14,69.48,60.00,30.52,40.00,6.76,9.52,61.49,47.62,31.76,42.86,26.87,26.87,0.958,0.955,0.917,1.046,415.8,384.7,3.089,3.029,-1.2,0.0,23.76,27.72,-63.42,-65.28,-0.033,-0.060,111.69,111.79,0.297,0.267,0.057,0.028,0.046,0.018,0.148,0.180
56,115.140,115.730,1.135,1.185,105.73,101.27,57.71,64.14,42.29,35.86,14.50,7.24,61.07,62.50,24.43,30.26,21.33,21.33,1.066,0.987,1.035,0.928,347.6,392.4,3.024,3.232,1.9,2.7,28.47,27.09,-55.67,-71.42,0.039,-0.072,113.70,115.93,0.261,0.317,0.063,0.063,0.052,0.035,0.193,0.176
57,116.265,116.835,1.125,1.105,106.67,108.60,59.11,64.25,40.89,35.75,7.52,7.04,66.92,64.79,25.56,28.17,30.13,30.13,1.174,1.030,1.362,0.923,326.5,425.4,3.344,3.314,3.1,-2.4,22.87,28.21,-63.30,-64.55,0.033,-0.034,105.26,112.77,0.288,0.284,0.060,0.047,0.024,0.034,0.144,0.189
58,117.410,118.035,1.145,1.200,104.80,100.00,64.63,61.25,35.37,38.75,7.43,10.88,61.49,61.90,31.08,27.21,21.58,21.58,0.872,1.130,0.802,0.980,367.1,389.0,3.143,3.242,-0.7,-1.9,27.42,26.66,-68.32,-65.77,-0.049,-0.032,135.48,109.70,0.327,0.293,0.081,0.054,0.015,0.037,0.125,0.170
59,118.615,119.175,1.205,1.140,99.59,105.26,60.17,64.04,39.83,35.96,6.90,8.90,64.83,60.96,28.28,30.14,21.93,21.93,1.128,1.112,1.042,1.055,367.9,408.9,3.344,3.376,-5.0,4.8,28.68,26.73,-68.54,-70.34,0.058,-0.057,111.92,111.77,0.325,0.336,0.076,0.083,0.044,0.056,0.188,0.192
60,119.755,120.320,1.140,1.145,105.26,104.80,57.89,63.32,42.11,36.68,11.36,7.59,63.64,62.76,25.00,29.66,25.65,25.65,1.097,1.030,1.059,0.926,369.8,386.2,3.306,3.247,2.8,-7.0,21.21,20.47,-68.18,-69.07,0.034,-0.029,106.79,110.11,0.294,0.272,0.047,0.027,,,0.114,0.114
61,120.905,121.445,1.150,1.125,104.35,106.67,62.17,64.44,37.83,35.56,8.39,8.28,61.54,60.69,30.07,31.03,26.78,26.78,0.940,0.981,0.936,0.954,348.1,410.3,3.107,3.281,-3.6,9.4,26.08,30.08,-66.96,-69.59,0.064,-0.072,121.69,121.67,0.300,0.308,0.057,0.061,0.009,0.029,0.144,0.196
62,122.100,122.730,1.195,1.285,100.42,93.39,60.25,64.98,39.75,35.02,8.33,8.38,59.03,63.47,32.64,28.14,29.05,29.05,1.092,1.145,0.947,0.947,343.3,389.7,2.993,3.429,1.5,-0.4,31.40,16.70,-64.25,-69.08,0.084,-0.060,113.21,106.53,0.307,0.289,0.072,0.040,0.037,0.016,0.190,0.100
63,123.305,123.910,1.205,1.180,99.59,101.69,66.39,61.86,33.61,38.14,8.75,6.85,61.88,63.01,29.38,30.14,27.19,27.19,0.953,1.139,0.840,1.060,334.6,404.8,3.061,3.497,0.8,-3.5,25.76,23.53,-67.08,-72.01,-0.024,-0.087,119.00,110.71,0.325,0.314,0.081,0.062,0.028,0.031,0.148,0.148
64,124.445,125.025,1.140,1.115,105.26,107.62,66.67,61.43,33.33,38.57,7.89,7.30,63.16,62.77,28.95,29.93,28.09,28.09,1.143,1.193,1.107,1.094,391.6,394.1,3.531,3.506,-0.7,3.5,25.08,31.68,-64.97,-68.21,0.047,-0.061,108.33,110.75,0.293,0.271,0.052,0.025,0.006,0.010,0.136,0.194
65,125.620,126.225,1.175,1.200,102.13,100.00,64.68,62.08,35.32,37.92,6.58,9.40,62.50,63.09,30.92,27.52,25.00,25.00,1.206,1.171,1.046,1.021,391.8,370.1,3.532,3.408,-4.9,-1.8,25.29,27.93,-70.22,-64.92,0.042,-0.069,107.58,107.54,0.337,0.273,0.088,0.037,0.027,0.016,0.155,0.177
66,126.820,127.395,1.200,1.170,100.00,102.56,62.92,63.68,37.08,36.32,6.62,6.71,62.91,65.10,30.46,28.19,27.39,27.39,1.112,0.920,0.916,0.831,478.0,376.7,,3.073,-0.9,-1.1,23.51,25.89,-62.98,-64.97,0.024,-0.062,108.97,118.34,0.305,0.283,,0.044,,0.018,,0.153
