17936,4,26,2023,20,2,7,821,-2063,-1041,3411,-8,-3,-9,2
17937,4,26,2023,20,2,7,831,-2057,-1052,3403,-6,0,-5,2
17938,4,26,2023,20,2,7,841,-2055,-1050,3403,1,-2,-3,2
17939,4,26,2023,20,2,7,851,-2054,-1021,3416,12,-6,2,2
17940,4,26,2023,20,2,7,861,-2055,-1031,3407,11,-6,2,2
17941,4,26,2023,20,2,7,871,-2060,-1036,3407,9,-8,2,2
17942,4,26,2023,20,2,7,881,-2071,-1030,3413,9,-4,0,2
17943,4,26,2023,20,2,7,891,-2064,-1024,3411,11,-4,-1,2
17944,4,26,2023,20,2,7,901,-2062,-1028,3410,11,-5,0,2
17945,4,26,2023,20,2,7,911,-2069,-999,3417,13,-8,1,2
17946,4,26,2023,20,2,7,921,-2086,-1013,3410,5,-9,-6,2
17947,4,26,2023,20,2,7,931,-2078,-1019,3420,2,-19,-15,2
17948,4,26,2023,20,2,7,941,-2067,-1032,3420,-1,-22,-20,2
17949,4,26,2023,20,2,7,951,-2061,-1045,3410,5,-27,-19,2
17950,4,26,2023,20,2,7,961,-2070,-1029,3422,5,-28,-16,2
17951,4,26,2023,20,2,7,971,-2070,-1036,3417,6,-27,-15,2
17952,4,26,2023,20,2,7,981,-2053,-1051,3409,17,-29,-12,2
17953,4,26,2023,20,2,7,991,-2041,-1035,3422,20,-32,-10,2
17954,4,26,2023,20,2,8,1,-2052,-1022,3437,20,-31,-5,2
17955,4,26,2023,20,2,8,11,-2019,-1008,3436,22,-29,-2,2
17956,4,26,2023,20,2,8,21,-1890,-1034,3421,12,-15,1,2
17957,4,26,2023,20,2,8,31,-1914,-1068,3424,10,36,29,2
17958,4,26,2023,20,2,8,41,-2029,-1008,3469,12,81,55,2
17959,4,26,2023,20,2,8,51,-2019,-1002,3488,12,96,64,2
17960,4,26,2023,20,2,8,61,-2014,-979,3543,2,130,69,2
17961,4,26,2023,20,2,8,71,-2002,-1018,3611,-11,183,77,2
17962,4,26,2023,20,2,8,81,-1976,-1193,3537,20,215,104,2
17963,4,26,2023,20,2,8,91,-1926,-1064,3539,51,257,159,2
17964,4,26,2023,20,2,8,101,-1747,-990,3724,6,380,215,2
17965,4,26,2023,20,2,8,111,-1566,-1344,3759,6,615,296,2
17966,4,26,2023,20,2,8,121,-1610,-1115,3722,274,959,446,2
17967,4,26,2023,20,2,8,131,-973,-751,4237,-85,1438,548,2
17968,4,26,2023,20,2,8,141,-1777,-836,3871,-209,2105,781,2
17969,4,26,2023,20,2,8,151,-1996,-847,3824,-578,2309,982,2
17970,4,26,2023,20,2,8,161,-1825,-1325,4082,-943,2297,1256,2
17971,4,26,2023,20,2,8,171,-1548,-1529,3728,-856,2395,1545,2
17972,4,26,2023,20,2,8,181,-1864,-1852,3632,-829,2721,1759,2
17973,4,26,2023,20,2,8,191,-1931,-1771,3768,-670,2760,2022,2
17974,4,26,2023,20,2,8,201,-1871,-2214,4434,-479,2441,2347,2
17975,4,26,2023,20,2,8,211,-2744,-2593,5116,67,1879,2606,2
17976,4,26,2023,20,2,8,221,-2582,-2300,5431,609,1105,2427,2
17977,4,26,2023,20,2,8,231,-1726,-1951,4761,773,290,1993,2
17978,4,26,2023,20,2,8,241,-930,-1590,4069,624,-251,1597,2
17979,4,26,2023,20,2,8,251,-497,-1502,3635,352,-430,1237,2
17980,4,26,2023,20,2,8,261,-516,-1646,3503,107,-413,877,2
17981,4,26,2023,20,2,8,271,-651,-1890,3517,5,-415,468,2
17982,4,26,2023,20,2,8,281,-757,-2021,3562,80,-499,28,2
17983,4,26,2023,20,2,8,291,-674,-1930,3524,275,-630,-405,2
17984,4,26,2023,20,2,8,301,-580,-1739,3476,448,-740,-810,2
17985,4,26,2023,20,2,8,311,-595,-1512,3486,543,-816,-1174,2
17986,4,26,2023,20,2,8,321,-646,-1330,3499,552,-899,-1485,2
17987,4,26,2023,20,2,8,331,-733,-1222,3553,495,-987,-1735,2
17988,4,26,2023,20,2,8,341,-835,-1142,3614,409,-1071,-1931,2
17989,4,26,2023,20,2,8,351,-945,-1145,3622,338,-1151,-2072,2
17990,4,26,2023,20,2,8,361,-1032,-1191,3581,332,-1232,-2127,2
17991,4,26,2023,20,2,8,371,-1068,-1148,3533,409,-1314,-2096,2
17992,4,26,2023,20,2,8,381,-1117,-1058,3506,494,-1363,-2003,2
17993,4,26,2023,20,2,8,391,-1253,-960,3529,486,-1371,-1902,2
17994,4,26,2023,20,2,8,401,-1422,-891,3501,334,-1348,-1854,2
17995,4,26,2023,20,2,8,411,-1514,-945,3360,88,-1277,-1841,2
17996,4,26,2023,20,2,8,421,-1581,-1171,3188,-123,-1144,-1788,2
17997,4,26,2023,20,2,8,431,-1915,-1330,3363,-203,-975,-1661,2
17998,4,26,2023,20,2,8,441,-2877,-1428,3947,-271,-908,-1641,2
17999,4,26,2023,20,2,8,451,-3563,-1589,4272,-385,-1156,-1878,2
18000,4,26,2023,20,2,8,461,-3523,-1744,4024,-460,-1619,-2220,2
18001,4,26,2023,20,2,8,471,-3115,-1751,3520,-358,-2009,-2442,2
18002,4,26,2023,20,2,8,481,-2627,-1493,2997,-77,-2154,-2446,2
18003,4,26,2023,20,2,8,491,-2219,-1025,2528,251,-2026,-2263,2
