10061,4,27,2023,16,3,25,353,-1299,-2101,3304,-2,12,-9,1
10062,4,27,2023,16,3,25,363,-1290,-2111,3294,-3,15,-12,1
10063,4,27,2023,16,3,25,373,-1295,-2110,3297,1,13,-8,1
10064,4,27,2023,16,3,25,383,-1281,-2109,3286,5,11,-6,1
10065,4,27,2023,16,3,25,393,-1267,-2120,3302,11,15,1,1
10066,4,27,2023,16,3,25,403,-1300,-2105,3317,10,22,6,1
10067,4,27,2023,16,3,25,413,-1292,-2095,3320,6,25,7,1
10068,4,27,2023,16,3,25,423,-1296,-2106,3319,1,34,8,1
10069,4,27,2023,16,3,25,433,-1300,-2109,3314,-4,37,11,1
10070,4,27,2023,16,3,25,443,-1282,-2116,3316,-8,49,12,1
10071,4,27,2023,16,3,25,453,-1295,-2106,3304,-10,57,15,1
10072,4,27,2023,16,3,25,463,-1299,-2084,3304,-13,59,18,1
10073,4,27,2023,16,3,25,473,-1309,-2075,3307,-20,64,19,1
10074,4,27,2023,16,3,25,483,-1311,-2091,3292,-21,61,9,1
10075,4,27,2023,16,3,25,493,-1320,-2074,3301,-19,53,9,1
10076,4,27,2023,16,3,25,503,-1319,-2091,3311,-29,54,-2,1
10077,4,27,2023,16,3,25,513,-1315,-2091,3315,-33,58,-8,1
10078,4,27,2023,16,3,25,523,-1323,-2082,3315,-40,64,-7,1
10079,4,27,2023,16,3,25,533,-1327,-2093,3302,-51,72,-12,1
10080,4,27,2023,16,3,25,543,-1339,-2096,3290,-50,67,-14,1
10081,4,27,2023,16,3,25,553,-1335,-2097,3293,-47,62,-23,1
10082,4,27,2023,16,3,25,563,-1350,-2092,3283,-40,51,-33,1
10083,4,27,2023,16,3,25,573,-1348,-2099,3294,-34,36,-36,1
10084,4,27,2023,16,3,25,583,-1339,-2087,3308,-25,26,-47,1
10085,4,27,2023,16,3,25,593,-1340,-2079,3309,-30,21,-63,1
10086,4,27,2023,16,3,25,603,-1334,-2081,3305,-35,21,-70,1
10087,4,27,2023,16,3,25,613,-1333,-2079,3312,-48,21,-77,1
10088,4,27,2023,16,3,25,623,-1321,-2087,3301,-64,22,-82,1
10089,4,27,2023,16,3,25,633,-1313,-2089,3287,-67,24,-79,1
10090,4,27,2023,16,3,25,643,-1307,-2095,3275,-73,17,-82,1
10091,4,27,2023,16,3,25,653,-1311,-2087,3281,-69,5,-85,1
10092,4,27,2023,16,3,25,663,-1316,-2106,3269,-65,-5,-90,1
10093,4,27,2023,16,3,25,673,-1293,-2124,3273,-62,-12,-89,1
10094,4,27,2023,16,3,25,683,-1286,-2124,3283,-56,-16,-80,1
10095,4,27,2023,16,3,25,693,-1302,-2126,3270,-53,-18,-74,1
10096,4,27,2023,16,3,25,703,-1292,-2109,3284,-48,-15,-74,1
10097,4,27,2023,16,3,25,713,-1280,-2131,3282,-49,-15,-72,1
10098,4,27,2023,16,3,25,723,-1282,-2119,3279,-46,-14,-67,1
10099,4,27,2023,16,3,25,733,-1292,-2133,3270,-44,-15,-63,1
10100,4,27,2023,16,3,25,743,-1282,-2121,3279,-42,-18,-62,1
10101,4,27,2023,16,3,25,753,-1287,-2134,3284,-38,-21,-60,1
10102,4,27,2023,16,3,25,763,-1279,-2157,3274,-34,-26,-54,1
10103,4,27,2023,16,3,25,773,-1266,-2153,3267,-21,-29,-45,1
10104,4,27,2023,16,3,25,783,-1277,-2160,3262,-7,-32,-40,1
10105,4,27,2023,16,3,25,793,-1250,-2114,3261,1,-32,-30,1
